Index,Account,Location,Gender,Rank,Follow,Follower,Weibo,FeedTime,GetTime,Type,Sentence,Mid,Share,Comment,Good
328,和服百解,其他,male,Lv.9,14,13563,885,2019-02-08 04:21:00,2019-03-19 22:22:07,feed,我不想再因为分享而让任何作品被盗用，所以我决定停止更新这个博客，但把它当兴趣做了这么久我也有一些收获。首先，以当前图书馆的平均资料数字化程度，使用合适的检索手段，一个人可以很容易的找到自己感兴趣的内容。其次，和服和世界其他国家的衣服一样，也有其非常生活化的一面，比起日趋严苛的装​展开全文c,4337276995950696,730,87,635
329,激洪感悟,北京海淀区,male,Lv.31,619,959,3701,2019-02-05 22:19:00,2019-03-19 22:22:11,feed,极光单词（32+0）：运用申一帆大神记忆法是一项富有挑战性的创造性劳动，关键是坚持。1、need[nid]需要n.需要，要求；缺乏；必要之物vt.vi.需要（记忆：门n前两只鹅ee在打d架需要~拉开)2、Youneedarobottohelpyou!你需要一个机器人来帮助你。3、robot(记忆：柔ro波bo他t就是机​展开全文c,4336461232630452,0,0,0
330,华晨宇的单词小课堂,其他,female,Lv.16,155,1927,173,2019-02-03 21:52:00,2019-03-19 22:22:14,feed,"华晨宇2.3关键词难词热词【火星关键词】建议n.suggestion预告片trailer/preview【难词】tornado/tɔː'neɪdəʊ/n.龙卷风abstruse/əb'struːs/adj.深奥的,难懂的viable/'vaiəbl/adj.可行的,可实施的ramshackleadj.摇摇欲坠的humdrumadj.单调的,乏​展开全文c",4335729565532003,0,14,17
331,土豆你个番西茄,北京东城区,female,Lv.18,368,299,1270,2019-02-03 20:21:00,2019-03-19 22:22:17,feed,#我在用的水之印#已投票很早都知道资生堂d了奈何国内买不到托朋友找代购在日本买对于敏感皮来说是亲妈我当然会推荐朋友买资生堂dprogram现在我妈妈用的是紫色针对老化型皮肤敏感我冬天用粉色滋润款夏天用蓝色水油平衡款家里空瓶无数瓶看官博介绍这个品牌作为中奖绝缘体的我非常想中奖看我🙏​展开全文c,4335706711483450,1,1,1
332,日本代购各类品牌护肤品,海外日本,female,Lv.22,219,15166,1177,2019-02-01 19:05:00,2019-03-19 22:22:20,feed,资生堂dprogram图一：敏感防晒抗雾霾轻薄BB霜SPF40PA+++40ml17年上半年cosme大赏的成员和新品，增加了润色功能，修正肤色，遮住毛孔，打造日系自然妆感。图五：日用保护防晒美容液SPF40PA+++40ml不但具备金色防晒的功能，物理防晒还可以隔离污染紫外线花粉，同时具备美白稳定皮肤的功能，一​展开全文c,4334962867623132,0,0,0
333,叮-话痨hoo的日常,海外,female,Lv.4,162,5,978,2019-02-01 10:42:00,2019-03-19 22:22:22,feed,我觉得我必须要说出来了小红书真的不要随便乱种草我外油内干最近一直冒痘混油冬天会感觉脸颊有点干夏天油黑名单ipsa一点都不好用好吗？？芙丽芳丝洗面奶白名单超爱的黛珂牛油果➕紫苏水资深堂旗下dprogram真的便宜好用！！买！！SK2面霜神仙水elta​展开全文c,4334836195630434,1,0,0
334,AmazingToShare,海外,female,Lv.7,16,70,1156,2019-01-31 21:19:00,2019-03-19 22:24:16,feed,"ThisDayinHistoryNASADayofRemembranceLastThursdayofJanuaryTocommemorateandhonorthosewhohavediedinAmerica'sspaceprogram,NASAestablishedtheDayofRemembrancein2004.ThedayparticularlyfocusesonthoseastronautswhodiedinthreeNASAspacetrage​展开全文c",4334634088629887,0,0,0
335,AmazingToShare,海外,female,Lv.7,16,70,1156,2019-01-31 21:19:00,2019-03-19 22:24:18,feed,"英语ThisDayinHistoryNASADayofRemembranceLastThursdayofJanuaryTocommemorateandhonorthosewhohavediedinAmerica'sspaceprogram,NASAestablishedtheDayofRemembrancein2004.ThedayparticularlyfocusesonthoseastronautswhodiedinthreeNASA​展开全文c",4334633993326518,0,0,0
336,Waykichain维基链官方微博,no location,male,Lv.25,400,52635,1668,2019-01-31 11:02:00,2019-03-19 22:24:22,feed,号召开源开发者加入维基链公链开发维基链是基于DPOS和账户模型并且支持智能合约运行的高效第三代公链技术，TPS可达1000+。维基链的核心代码的开发语言是C++。维基链核心开发团队一直没有间断对维基链的公链代码改进和优化。虽然目前公链运行相对稳定、安全和高效，但是必然和所有公链一样还有很大​展开全文c,4334478878665729,4,1,2
337,TAOG_1575,台湾台北市,female,Lv.14,41,1842,639,2019-01-30 20:46:00,2019-03-19 22:24:24,feed,"奈麼，這個JASSM-D是啥呢???@Mk18_MOD0""Allinterestedvendorsshallsubmitaresponsedemonstratingtheircapabilitytoprovide360JASSM-ERmissiles,40JASSM-Dmissiles,andallsustainmenteffortstothePrimaryPointofContactlistedbelow.Proposalsarenotbeingrequest​展开全文c",4334263312707440,2,2,4
338,Dots2Line,上海杨浦区,male,Lv.9,60,272,550,2019-01-30 15:37:00,2019-03-19 22:24:28,feed,正在实践#全职远程办公#的国内企业#远程办公在中国#雇主：亚科排水科技（上海）有限公司职位名称：应用技术工程师职位性质：全职招聘范围：北京Reportsto/汇报对象——SurfaceWaterManagementDepartmentmanager地表水管理部门经理Overallresponsibility/主要职​展开全文c,4334185776738627,1,0,0
339,千憩,辽宁,female,Lv.36,584,521,5454,2019-01-30 13:32:00,2019-03-19 22:24:34,feed,2019化妆护肤计划🌳化妆品：①口红💛预计三根Ctwalkofshame兰蔻196②腮红💛预计两块Osorangzacoral③眼影💛预计一盘Cpb316④粉底预计1-2瓶Bobbibrown粉条三月份应该可以用完💛没钱就买redearth/pf健康粉底液有钱就买bobbibrown粉条/bobbibrown无重力粉底​展开全文c,4334154206196062,0,5,2
340,狙击王微博,其他,male,Lv.10,17,176,451,2019-01-30 09:10:00,2019-03-19 22:24:37,feed,司法部文件非常详尽的描绘了hw试图偷窃Tmobile技术的过程：1）先是问TMO要license；2）不成之后直接向TMO询问敏感技术细节（为啥觉得别人会告诉你）；（见图2-3）3）然后邮件指示hw美国的员工去偷拍照片和窃取其他信息。我感觉hw美国的员工也干得很不情愿，所以进展十分有限；（见图5-6）4）总​展开全文c,4334088191623669,0,0,0
341,金融街小胖,北京,male,Lv.37,238,4616,16900,2019-01-30 08:11:00,2019-03-19 22:24:40,feed,#金融街秘闻#美国司法部文件非常详尽的描绘了hw试图偷窃Tmobile技术的过程：1）先是问TMO要license；2）不成之后直接向TMO询问敏感技术细节（为啥觉得别人会告诉你）；（见图2-3）3）然后邮件指示hw美国的员工去偷拍照片和窃取其他信息。我感觉hw美国的员工也干得很不情愿，所以进展十分有限；（​展开全文c,4334073407080589,1,1,0
342,终极密西西西比,浙江台州,male,Lv.29,779,239,760,2019-01-30 07:25:00,2019-03-19 22:24:43,feed,请看美帝国主义的无耻谣言：司法部文件非常详尽的描绘了hw试图偷窃Tmobile技术的过程：1）先是问TMO要license；2）不成之后直接向TMO询问敏感技术细节（为啥觉得别人会告诉你）；（见图2-3）3）然后邮件指示hw美国的员工去偷拍照片和窃取其他信息。我感觉hw美国的员工也干得很不情愿，所以进展十​展开全文c,4334061818938921,0,0,0
343,萧生客SSK,海外加拿大,male,Lv.4,62,20,117,2019-01-30 01:18:00,2019-03-19 22:24:48,feed,司法部文件非常详尽的描绘了hw试图偷窃Tmobile技术的过程：1）先是问TMO要license；2）不成之后直接向TMO询问敏感技术细节（为啥觉得别人会告诉你）；（见图2-3）3）然后邮件指示hw美国的员工去偷拍照片和窃取其他信息。我感觉hw美国的员工也干得很不情愿，所以进展十分有限；（见图5-6）4）总部​展开全文c,4333969505600456,0,0,1
344,xkaha,海外加拿大,female,Lv.9,117,69,266,2019-01-29 23:18:00,2019-03-19 22:24:52,feed,司法部文件非常详尽的描绘了hw试图偷窃Tmobile技术的过程：1）先是问TMO要license；2）不成之后直接向TMO询问敏感技术细节（为啥觉得别人会告诉你）；（见图2-3）3）然后邮件指示hw美国的员工去偷拍照片和窃取其他信息。我感觉hw美国的员工也干得很不情愿，所以进展十分有限；（见图5-6）4）总部​展开全文c,4333939357436275,0,0,0
345,吾布斯,北京海淀区,male,Lv.21,192,2318,523,2019-01-29 22:29:00,2019-03-19 22:24:55,feed,司法部文件非常详尽的描绘了hw试图偷窃Tmobile技术的过程：1）先是问TMO要license；2）不成之后直接向TMO询问敏感技术细节（为啥觉得别人会告诉你）；（见图2-3）3）然后邮件指示hw美国的员工去偷拍照片和窃取其他信息。我感觉hw美国的员工也干得很不情愿，所以进展十分有限；（见图5-6）4）总部​展开全文c,4333927021883390,3,3,5
346,SC的木头鱼,北京,male,Lv.10,1333,7496,1565,2019-01-29 20:34:00,2019-03-19 22:24:58,feed,转帖微信看来的hw偷窃细节1）先是问TMO要license；2）不成之后直接向TMO询问敏感技术细节（为啥觉得别人会告诉你）；（见图2-3）3）然后邮件指示hw美国的员工去偷拍照片和窃取其他信息。我感觉hw美国的员工也干得很不情愿，所以进展十分有限；（见图5-6）4）总部急了，直接派h​展开全文c,4333897929752273,4,0,2
347,朱亚军Shawn,江苏,male,Lv.44,4213,6029,11880,2019-01-29 20:26:00,2019-03-19 22:25:01,feed,HUAWEI，一朵凋零的花？还支持任氏的傻白甜，智商该缴税了美国司法部文件非常详尽的描绘了hw试图偷窃Tmobile技术的过程：1）先是问TMO要license；2）不成之后直接向TMO询问敏感技术细节（为啥觉得别人会告诉你）；（见图2-3）3）然后邮件指示hw美国的员工去偷拍照片和窃取其他信息。我感​展开全文c,4333895941994583,0,0,0
348,江湖二湿兄,江苏,male,Lv.28,215,464,907,2019-01-29 16:11:00,2019-03-19 22:25:11,feed,司法部文件非常详尽的描绘了hw试图偷窃Tmobile技术的过程：1）先是问TMO要license；2）不成之后直接向TMO询问敏感技术细节（为啥觉得别人会告诉你）；（见图2-3）3）然后邮件指示hw美国的员工去偷拍照片和窃取其他信息。我感觉hw美国的员工也干得很不情愿，所以进展​展开全文c,4333831802810416,353,0,94
349,索伦永不眠,四川,male,Lv.9,172,123,268,2019-01-29 15:51:00,2019-03-19 22:25:15,feed,司法部文件非常详尽的描绘了hw试图偷窃Tmobile技术的过程：1）先是问TMO要license；2）不成之后直接向TMO询问敏感技术细节（为啥觉得别人会告诉你）；（见图2-3）3）然后邮件指示hw美国的员工去偷拍照片和窃取其他信息。我感觉hw美国的员工也干得很不情愿，所以进展十分有限；（见图5-6）4）总部​展开全文c,4333826907681675,1,3,0
350,苗苗苗苗苗儿呀,其他,female,Lv.4,65,24,171,2019-01-29 12:34:00,2019-03-19 22:25:17,feed,空瓶。资生堂dprogram敏感话题水乳#蓝色清爽型。资生堂旗下专门针对敏感肌的护肤品牌，蓝色是适合混合性肌肤的，的确对敏感肌很友好。没啥味道，化妆水就是水一样的质地，上脸没什么存在感，但有一定的保湿力。乳液也很水润，冬天叠加个保湿精华就行。很温和，有一种润物细无声的感觉？总之敏感肌​展开全文c,4333777100320902,0,0,0
351,用户6517905299目,广东深圳,male,Lv.4,27,2,67,2019-01-28 15:52:00,2019-03-19 22:25:21,feed,【如何使学习变成一件很热血的事？】简单的D：…O网页链接（分享自知乎网）belowismyconclusionaboutthisessayfromZHIHU.mycurrentlyaimisimprovingmyEnglishlevelquickly.1.motivation:ofcourse.ihaveastrongmotivation.togetabetterjob.cancommunicate​展开全文c,4333464591782947,0,1,0
352,MoZa小狮子晒太阳,海外,female,Lv.46,3319,1095,12602,2019-01-26 20:37:00,2019-03-19 22:25:25,feed,澳卡倒霉孩子repo#Keepthesecrets#改造剧院真的不是没有道理的！视觉效果-wow!!!即使我看过剧本，也万万没想到会这样呈现!!!不仅如此，地面也配有震动，声光电效果完全比肩4D影院！可以说，光凭舞台效果就值得这个票价～（btw，有大转盘耶！我第一反应——演完倒霉孩子完全可以接lesmis驻场嘛！​展开全文c,4332811710134010,1,2,2
353,考研数学周蔷老师,江苏,male,Lv.14,265,11514,363,2019-01-25 20:15:00,2019-03-19 22:27:18,feed,"A题[1]D.Stuart,E.Benveniste.“EvaluatingtheuseofanenvironmentalassuranceprogramtoaddresspollutionfromUnitedStatescropland.”LandUsePolicy,2014,39(3):34-43.[2]Lichtenberg.“Conservation,theFarmBillandU.S.Agri-EnvironmentalPolicy”CHOICES,2016,29(3):22-2​展开全文c",4332443739374085,1,20,14
354,尼古拉斯瘦熊,北京,male,Lv.23,441,3334,1248,2019-01-25 19:55:00,2019-03-19 22:27:21,feed,屈臣氏很多品牌在做199-100的活动但我啥也没买，看看有啥新玩意鹅就出来了1⃣️云南白药的儿童牙膏和芝麻街合作的，可爱2⃣️宝笛安沐浴露，这个是LG下面的牌子，似乎都是国产，工厂叫乐金，看这名字像是LG自家工厂。这个沐浴露除了薰衣草的其他三款都还挺好闻的，好像是红酒、海盐和黑玫瑰（专门有​展开全文c,4332438690133905,0,2,4
355,mendibuba,其他,female,Lv.40,61,347,22329,2019-01-25 00:50:00,2019-03-19 22:27:24,feed,"田口淳之介It'ssweetoftheradiostaff,theyapologizebecauseittakestimetolistentoallapplicationsandhopenoonefeelsuneasytilltheygetaresponse.😂""Weimprovedthewebsiteabit.✨O网页链接Wehavebecomeabletolistentothelastbro​展开全文c",4332150611805371,0,0,0
356,生駒里奈应援会,海外日本,female,Lv.47,41,6099,5796,2019-01-24 17:57:00,2019-03-19 22:27:27,feed,#生駒里奈#生驹里奈【InstagramStory】Q:生駒酱不去基本全部展吗？A:现在在演舞台剧所以不去Q:我去看了《图兰朵》！A:谢谢😊Q:请告诉我用的是什么护肤品！化妆水乳液卸妆水等等、A:化妆水、乳液粉底是Dprogram，卸妆水是FANCL(*´꒳`*)Q:现在想要的东西是什么？A:湿纸巾♡Q​展开全文c,4332046564065689,10,4,26
357,USAD-美国学术十项全能,广东深圳,male,Lv.4,18,297,232,2019-01-23 11:16:00,2019-03-19 22:27:33,feed,【阿嘀的每日三题自测】晚上22:00公布答案哦～14.Whichofthefollowingwasestablishedtoletlow-incomeyouthreceivevocationaltraining?a.FoodStampProgram(FSP)b.CommunityActionProgram(CAP)c.JobCorpsprogramd.VolunteersinServicetoAmerica(VISTA）e.​展开全文c,4331583236198007,0,1,0
358,MeanValue北美高端求职,海外美国,female,Lv.4,2,183,113,2019-01-23 09:19:00,2019-03-19 22:27:38,feed,"#MeanValue每日职位推荐#【公司】：IBM【实习】：HumanResources【地点】：Armonk,NY;Raleigh,NC;Boston,MA;NewYorkCity,NY【要求】：BasicknowledgeofHumanResources.【公司】：Bloomberg【实习】：QuantitativeRiskAnalytics【地点】：NewYork,NY【要求】：Masters​展开全文c",4331553708569885,0,0,0
359,zzZmm是不合格的铲屎官,江苏,female,Lv.27,104,136,240,2019-01-21 22:21:00,2019-03-19 22:27:42,feed,Hello大家好，炒鸡业余的美妆博——严格的阿玲带着2018年度爱用物来啦！2018年阿玲从南京搬到了北京，经历了一段时间的爆痘毁容期以及学硕研一上学期惨绝人寰的日子，现在回无锡一个多礼拜，皮肤还没有恢复得特别好，所以本来想录的视频就搁浅啦【其实还有一个原因是没学会剪视频啊哈哈哈哈】国际惯​展开全文c,4331025947170031,0,12,6
360,CPHSCHULA,海外泰国,male,Lv.4,41,2,12,2019-01-21 15:36:00,2019-03-19 22:27:47,feed,如果你拥有相关专业的硕士或者任何专业的学士学位，并有较好的英语水平，欢迎现在申请，加入我们！TheFutureisNow!!ComejointheGlobalHealthNetworkwithUSStudyMaster’sandPh.D.’sPrograminPublicHealth&PublicHealthSciencesatChulalongkornUniversityThailand•P​展开全文c,4330923804262654,0,0,0
361,itsKauteki,浙江,female,Lv.9,620,384,605,2019-01-21 08:59:00,2019-03-19 22:27:49,feed,update🈳️：1⃣️dprogram水乳：放在一起说吧。资生堂为敏感肌处的一个系列。喜欢会回购。当时是先在药妆店买了小样用觉得还不错才入的正装。黄色是针对痘痘肌，虽然我最近没怎么长痘，我觉得它维稳的功力还是不错的。水比较中规中矩，我一般拍两次，前面还有一次肌底液，乳比较轻薄，冬季我会在​展开全文c,4330823903519439,0,0,0
