Index,Account,Location,Gender,Rank,Follow,Follower,Weibo,FeedTime,GetTime,Type,Sentence,Mid,Share,Comment,Good
829,_浅风快去写论文_,香港,female,Lv.37,1000,424,14028,2018-12-15 20:00:00,2019-03-20 15:24:53,feed,码那个佰草集洗面奶…freeplus那个是真的好用…sk2就算了假滑,4321859857927264,0,0,0
830,榴莲丸子君,福建福州,female,Lv.13,246,157,222,2018-12-25 16:35:00,2019-03-20 15:24:59,feed,迟到的心愿:愿我的宝宝平安健康的降生。愿明年的我不再迷茫，不再彷徨，安然自在，次第花开。愿我爱的人和爱我的人幸福安康。🙏🙏🙏@芙丽芳丝freeplus,4321859610381505,0,0,0
831,葱仙人,澳门,female,Lv.14,168,222,1143,2018-12-27 13:22:00,2019-03-20 15:25:04,feed,试试freeplus神物​,4321830418299591,0,0,0
832,CHERISHebe丨田馥甄,台湾,female,Lv.4,8,944,29,2018-12-27 13:08:00,2019-03-20 15:25:08,feed,田馥甄#田馥甄湖南卫视跨年#「2019，想繼續陪你度過」​@田馥甄Hebe馥甄已經在跨年夜等你，那麼你還在等什麼？本站準備了100張跨年手幅，等待你來現場領取。手幅發放🎀現場手幅發放地點：活動現場手幅數量：100份現場領取要求:只要你是田馥甄超話粉絲​展开全文c,4321826916269630,40,50,103
833,笑笑药妆日本购,海外日本,female,Lv.44,172,9159,1709,2018-12-27 11:42:00,2019-03-20 15:25:12,feed,"日本freeplus芙丽芳丝洗面奶网红雪梨推荐，又被称为小cpb,荣誉好高的洗面奶，不输一线大牌的洗面奶，一点就起泡超级多，洗起来超级舒服氨基酸洁面，配合保湿成分，充分保护易干燥肌肤的滋润，敏感肌和孕妇可用!​",4321805415995672,0,0,0
834,我是Clover,江西宜春,female,Lv.14,304,110,477,2018-12-25 17:22:00,2019-03-20 15:25:24,feed,啊啊啊啊啊啊啊，新年愿望是这条微博中奖😂拥有田粽同款田馥甄#田馥甄代言芙丽芳丝freeplus#,4321791348814943,0,0,0
835,德购商城,no location,female,Lv.34,540,3206,3332,2018-12-27 09:51:00,2019-03-20 15:25:30,feed,#海淘##种草#Freeplus芙丽芳丝氨基酸泡沫日本净润洗面奶日系洁面中难得的一款氨基酸系洁面。质地比较稀薄，打出的泡沫也很绵密，不是一搓揉就没有的那种泡沫。温和的同时洁净能力也没有在偷懒。洁面后能感觉到毛孔的脏东西都被带走了，肌肤变得很透亮。传送门：​展开全文c,4321777519487011,0,0,0
836,SUISUIWA,其他,female,Lv.42,587,661,3889,2018-12-22 10:00:00,2019-03-20 15:25:38,feed,//@haruru:恭喜@SUISUIWA1名用户获得【freeplus（到付）】。微博官方唯一抽奖工具@微博抽奖平台对本次抽奖进行监督，结果公正有效。公示链接：O微博抽奖平台,4321769135200283,0,0,0
837,用户6880128389,其他,male,Lv.4,60,5,901,2018-12-27 08:54:00,2019-03-20 15:25:48,feed,#双11不差钱#，我在闲鱼发布了【日本freeplus芙丽芳丝氨基酸洗面奶洁面乳日本fre】#闲鱼翻身#过大促！#退坑回血便宜出#O网页链接,4321763166422756,0,0,0
838,用户6880128389,其他,male,Lv.4,60,5,901,2018-12-27 08:54:00,2019-03-20 15:27:16,feed,#双11不差钱#，我在闲鱼发布了【日本freeplus芙丽芳丝氨基酸洗面奶洁面乳日本日本】#闲鱼翻身#过大促！#退坑回血便宜出#O网页链接,4321763132860375,0,0,0
839,是Tsubomi酱哟,海外加拿大,female,Lv.9,99,2613,776,2018-12-27 08:16:00,2019-03-20 15:27:28,feed,好奇怪啊为什么我用什么都无功无过的感觉越想越害怕皮肤很稳定就偶尔一颗小痘痘但是想美白想提拉用下来都没用freeplus洗面奶、luna洗脸仪、pola美白精华、雅诗兰黛小棕瓶现在用着用着都觉得无功无过了还有化妆品也是兰蔻气垫、ysl气垫、cpb隔离、资生堂防晒霜、纪梵希散粉、nars散粉、各种口​展开全文c,4321753615979477,0,4,1
840,蹭小蹭内心住着一个编剧,陕西,female,Lv.14,153,177,413,2018-12-22 10:00:00,2019-03-20 15:27:32,feed,@菠萝炒年糕yezi猪猪女孩的年末梦想！//@haruru:恭喜@SUISUIWA1名用户获得【freeplus（到付）】。微博官方唯一抽奖工具@微博抽奖平台对本次抽奖进行监督，结果公正有效。公示链接：O微博抽奖平台,4321696989385008,0,0,0
841,宇宙沿海,广东,female,Lv.35,41,10938,2671,2018-12-27 00:31:00,2019-03-20 15:27:38,feed,《鲁豫有约一日行》Ella陈嘉桦L第12期：ella心疼丈夫陪自己承受压力泪目，谈孩子：愿意为她放弃工作Hebe田馥甄芙麗芳絲Freeplus城市獨奏者发布会L田馥甄芙麗芳絲FreeplusTogether城市獨奏者,4321636435452253,2,1,11
842,丢丢张是馥甄的小小跟班,江苏,female,Lv.46,1354,1208,9936,2018-12-26 18:09:00,2019-03-20 15:28:02,feed,田馥甄#freeplus#2019年希望我爱的人爱我的人平安喜乐健健康康！希望田馥甄可以有更多作品更多演出！,4321629004020515,1,0,1
843,追星妹的种草日记,上海浦东新区,female,Lv.19,759,168,7125,2018-12-26 23:47:00,2019-03-20 15:28:10,feed,美妆日本freeplus芙丽芳丝氨基酸洗面奶，被称为小cpb，会无限回购的一款洗面奶，无添加，非常适合敏感肌和孕妇使用，一点点泡沫就很丰富，洗得干净，不假滑，不拔干。​,4321625388329934,0,0,0
844,StanfordX,四川成都,male,Lv.31,469,437,244,2018-12-25 17:22:00,2019-03-20 15:28:17,feed,新年愿望就是转发了那么多条freeplus的抽奖微博希望自己能中一个,4321623228016316,0,0,0
845,Kajolno,广东,female,Lv.40,610,1427,7941,2018-12-22 10:00:00,2019-03-20 15:28:22,feed,//@haruru:马上就开奖咯//@haruru:今晚抽④号freeplus礼盒并加赠一个BAPE的透明包🦍查看图片,4321620375758701,0,0,0
846,国内外品牌护肤品化妆品,浙江,female,Lv.9,978,230,2305,2018-12-26 23:17:00,2019-03-20 15:28:25,feed,芙丽芳丝洗面奶➕芙丽芳丝爽肤水➕芙丽芳丝乳液➕芙丽芳丝面霜都🈶️1号#清爽型2号#滋润型日本版freeplus芙丽芳丝适合混合、偏干肌肤质地为蛋清状抹开之后皮肤十分滋润，大干皮吸收超级快哦,4321617741897414,0,0,0
847,沈沈沈老鼠台湾代购,海外泰国,female,Lv.34,213,860,2999,2018-12-26 22:43:00,2019-03-20 15:28:30,feed,包裹明天发走Eltamd洁面💰138包邮Olay小白瓶➕卡尼尔377美白精华组合💰226包邮露得清滋润身体乳💰65包邮Freeplus洗面奶💰108包邮痔疮药💰47包邮卡尼尔卸妆水💰66包邮Macchili💰138包邮Dior421💰220包邮Maccockney💰138包邮旁氏散粉💰22珂润化妆水💰140包邮纪​展开全文c,4321609182034076,0,3,0
848,米粒米粒酱,上海杨浦区,female,Lv.37,768,966,978,2018-12-26 20:05:00,2019-03-20 15:28:35,feed,阿姨freeplus那套太好看了,4321603061627984,0,0,0
849,外来星购物中心,四川成都,male,Lv.9,243,15,3509,2018-12-26 22:18:00,2019-03-20 15:28:38,feed,#双11不差钱#，我在闲鱼发布了【日本freeplus芙丽芳丝氨基酸洗面奶洁面乳日本日本日】#闲鱼翻身#过大促！#退坑回血便宜出#O网页链接,4321602897987867,0,0,0
850,嘀嘀麦姐,福建,female,Lv.8,10,33,87,2018-12-26 22:03:00,2019-03-20 15:28:45,feed,【洁面】Freeplus芙丽芳丝净润氨基酸洗面奶100g孕妇可用，不含皂基，温和、洗的干净，特别好用这款洗面奶主要成分是氨基酸类活性剂，ph值在5.5-6.5之间，呈弱酸性，接近肌肤ph值，温和低刺激配方，泡沫细腻，易冲洗，洗后完全无紧绷感，含6种天然汉方植物精华，补充肌肤水分，痘肌、敏感肌非常适用。是​展开全文c,4321599233145007,0,0,0
851,田麥架,北京东城区,female,Lv.26,1056,318,1101,2018-12-26 21:56:00,2019-03-20 15:28:49,feed,田馥甄Get！太开心啦freeplus这个礼盒真的很用心了。而且乐器的徽章好像是随机的哎我的是竖琴和架子鼓，想要吉他😄，情敌们都是什么？​,4321597572093073,0,8,7
852,全是肉啊rr,湖北荆门,female,Lv.27,542,375,283,2018-12-26 21:48:00,2019-03-20 15:28:56,feed,一波洗面奶功课感觉都是好用的自己最喜欢肤倍佳，晨洁性价比高，虽然低泡但是使用感很好，45块钱不吃亏悠莱洁面乳不会回购，无功无过化妆卸妆后洁面会用山茶花洗面奶新买的后水妍还没用下次想买美帕蓝胖子，vidivici洗面奶，freeplus。,4321595578949571,0,4,3
853,可爱如肖盼,宁夏吴忠,male,Lv.29,398,527,2763,2018-12-26 21:36:00,2019-03-20 15:29:08,feed,【芙丽芳丝freeplusX田馥甄限定礼盒套装洗面霜柔润化妆水乳液】芙丽芳丝freeplusX田馥甄限定礼盒套装洗面霜柔润化妆水乳液点击链接，再选择浏览器咑閞；或復·制这段描述￥k4yObLVD9sz￥后到👉淘♂寳♀👈,4321592450313577,0,0,0
854,田蹦-,其他,female,Lv.42,797,15341,1871,2018-12-26 21:25:00,2019-03-20 15:29:14,feed,田馥甄谢谢敏感当当～又到了我们温柔可爱美丽大方沉鱼落雁闭月羞花的金主爸爸@芙丽芳丝freeplus的日常宠粉时间喽，有什么大福利？freeplus×田馥甄的“TheSoloist”跨界限定礼盒——除了超好用的保湿修护柔润三件套以外，还有和小田田同款温柔到爆的围巾和帽子哦！转发本条微​展开全文c,4321589754008169,204,228,93
855,tracy412,上海普陀区,female,Lv.48,8609,2724,57116,2018-12-25 13:18:00,2019-03-20 15:30:31,feed,喜欢田馥甄已经15个年头了，看着她从hebe变成女神田馥甄，越来越会唱歌，也越来越享受唱歌的过程，自己也从懵懂初中生，变成了期待新生命喜悦的准妈妈。不得不说freeplus真的很会挑选代言人！每年的圣诞礼盒都很赞！期待下一个3年，一下个5年，每个冬天，仍然有freeplus和田馥甄的温暖陪伴！,4321565888378761,0,0,0
856,海螺姑娘杨美味,北京东城区,female,Lv.44,278,163523,2161,2018-12-26 19:08:00,2019-03-20 15:30:35,feed,敏感的人是什么样的呢？就是你放杯子的声音重了，我都会辗转反侧好几天，一直反思自己是不是做错了什么事。敏感是坏事吗，也不全是。因为敏感，所以被呵护的瞬间，也能比别人感知得更强烈。和心灵的敏感一样，秋冬的皮肤干燥和敏感也是一直困扰我的问题，所以一直选择温和又保湿的产品。​展开全文c,4321555289142140,338,782,721
857,宋辞_沉迷学习无法自拔,浙江宁波,female,Lv.32,1059,353,3494,2018-12-22 10:00:00,2019-03-20 15:32:48,feed,@Lin梵若_今天的梵若脱团了没有//@haruru:今晚抽④号freeplus礼盒并加赠一个BAPE的透明包🦍查看图片,4321543762586137,0,0,0
858,Heachel慧,广东广州,female,Lv.48,495,7467,12066,2018-12-26 18:09:00,2019-03-20 15:32:52,feed,田馥甄谢谢敏感老田和金主爸爸@芙丽芳丝freeplus联名的“TheSoloist”跨界礼盒太诱人了叭！！里面不仅有freeplus保湿修护柔润三件套、田馥甄独奏者相框，还有和老田同款的围巾和帽子，围上围巾戴上帽子我就是hebe最宠爱的粉！【福利】转发本条微博，并说出2019年的愿望，1月2​展开全文c,4321540322933837,237,245,169
859,Mana酱tune,吉林,female,Lv.4,163,143,211,2018-12-25 17:00:00,2019-03-20 15:33:00,feed,一直用的freeplus好用,4321533335667957,0,0,0
860,oK章鱼芥末,湖北,female,Lv.4,196,156,241,2018-12-25 17:00:00,2019-03-20 15:33:10,feed,freeplus的洗脸奶可以说是我的最爱了,4321522045250636,0,0,0
861,夜夜家全球购,no location,female,Lv.48,839,25650,21047,2018-12-26 16:51:00,2019-03-20 15:33:15,feed,现货💰145Freeplus芙丽芳丝净润氨基酸洗面奶，100g，不含皂基，温和、洗的干净，特别好用，这款洗面奶主要成分是氨基酸类活性剂，ph值在5.5-6.5之间，呈弱酸性，接近肌肤ph值，温和低刺激配方，泡沫细腻，易冲洗，洗后完全无紧绷感，含6种天然汉方植物精华，补充肌肤水分，痘肌、敏感肌非常适用。无​展开全文c,4321520602209093,0,0,0
862,何争南柯,其他,male,Lv.5,85,15,14,2018-12-26 16:42:00,2019-03-20 15:33:26,feed,【温和清洁】freeplus芙丽芳丝氨基酸净润洗面霜100g，✨5元优惠券✨freeplus洗面奶券后104💰超好用口碑很好的洗面奶哦！日本10年经典口碑，近零刺激的氨基酸系的泡泡洗面奶，洗的很干净而且一点都不紧绷，干净又舒服。成分也比较安全不含香料、色素、酒精、矿物油等等成分～安全到孕妇个敏感肌​展开全文c,4321518391998747,0,0,0
863,起个来得屁,新疆哈密,female,Lv.14,742,176,1600,2018-12-22 10:00:00,2019-03-20 15:33:38,feed,🙋@Mnmale//@haruru:今晚抽④号freeplus礼盒并加赠一个BAPE的透明包🦍查看图片,4321482416745647,0,0,0
864,琛荼_,海外,female,Lv.9,270,35,551,2018-12-22 10:00:00,2019-03-20 15:33:51,feed,我想//@haruru:今晚抽④号freeplus礼盒并加赠一个BAPE的透明包🦍查看图片,4321478159674879,0,0,0
865,用户6889093376,天津,male,Lv.4,60,2,274,2018-12-26 13:59:00,2019-03-20 15:33:54,feed,@张小白的白白衬衫freeplus【点评论领券】​,4321477320794641,0,1,0
866,乡村魅力靓仔,其他,male,Lv.20,207,109,3146,2018-12-22 10:00:00,2019-03-20 15:34:03,feed,//@haruru:今晚抽④号freeplus礼盒并加赠一个BAPE的透明包🦍查看图片,4321475076732709,0,0,0
867,用户6761669244,其他,female,Lv.4,60,1,4202,2018-12-26 13:49:00,2019-03-20 15:34:07,feed,@张小白的白白衬衫freeplus券打开评论领券​,4321474980138136,0,1,0
868,璩慕凝wwi,河南,male,Lv.4,60,7,5311,2018-12-26 13:49:00,2019-03-20 15:34:09,feed,@张小白的白白衬衫freeplus券券在评论​,4321474959141723,0,1,0
869,弓陆崔研,广东,female,Lv.4,157,8,1600,2018-12-26 13:48:00,2019-03-20 15:35:11,feed,@张小白的白白衬衫freeplus【评论里领券】​,4321474708503895,0,1,0
870,石石直播日韩代购,山东,female,Lv.9,161,186,2568,2018-12-26 13:47:00,2019-03-20 15:35:16,feed,周日✈️🇯🇵采购日本freeplus芙丽芳丝洗面奶💵145日本freeplus芙丽芳丝洗面奶。又被称为小CPB，荣誉好高的洗面奶，不输一线大牌的洗面奶，万年回购。氨基酸洁面，配合保湿成分，充分保护易干燥肌肤的滋润，打造健康角质层。严格选取不给肌肤添...,4321474444185392,0,0,0
871,用户6761666144,浙江,male,Lv.4,59,3,6243,2018-12-26 13:44:00,2019-03-20 15:35:19,feed,@张小白的白白衬衫freeplus【点评论领券】​,4321473617430522,0,1,0
872,鱼向真naa,浙江,male,Lv.4,60,6,4906,2018-12-26 13:43:00,2019-03-20 15:35:23,feed,@张小白的白白衬衫freeplus打开评论领券​,4321473444847789,0,1,0
873,冷颜丶_tmxwyn,内蒙古,male,Lv.4,59,2,161,2018-12-26 13:43:00,2019-03-20 15:35:28,feed,@张小白的白白衬衫freeplus【评论领券】​,4321473311099968,0,1,0
874,香草吧噗啦_,湖北武汉,female,Lv.37,191,209,4281,2018-12-22 10:00:00,2019-03-20 15:35:38,feed,//@haruru:今晚抽④号freeplus礼盒并加赠一个BAPE的透明包🦍查看图片,4321471792671715,0,0,0
875,vicky香港美妆店,no location,female,Lv.48,492,52371,19906,2018-12-26 13:37:00,2019-03-20 15:35:40,feed,欧舒丹护手霜，curel面霜140一个，卡西欧手表，资生堂防晒，雅诗兰黛套装，ipsa流金水，遮瑕膏，美体小铺生姜洗发，大优惠Dr.Ci.Labo/城野医生毛孔对策爽肤水100ml只需89一瓶，freeplus水乳一套只需268,4321471767468558,0,0,0
876,Stray默,海外新加坡,female,Lv.4,29,90,481,2018-12-22 10:00:00,2019-03-20 15:35:47,feed,//@haruru:今晚抽④号freeplus礼盒并加赠一个BAPE的透明包🦍查看图片,4321471755463097,0,0,0
877,麦旋风李葵,黑龙江哈尔滨,female,Lv.19,284,100,7170,2018-12-22 10:00:00,2019-03-20 15:36:44,feed,赶来试一试//@haruru:今晚抽④号freeplus礼盒并加赠一个BAPE的透明包🦍查看图片,4321471033715692,0,0,0
878,小嫣韩妆正品代购推荐口红招代理,海外其他,female,Lv.36,359,11774,8363,2018-12-26 12:36:00,2019-03-20 15:36:52,feed,🌸网红雪梨推荐，又被称为小CPB，荣誉好高的洗面奶，不输一线大牌的洗面奶，万年回购。日本freeplus芙丽芳丝的洗面奶，氨基酸洁面，配合保湿成分，充分保护易干燥肌肤的滋润，打造健康角质层。严格选取不给肌肤添加负担的优质而低刺激的原料。敏感肌肤，孕妇可用！💰160,4321456630065705,0,0,0
879,东莞市恒美工艺制品有限公司,no location,male,Lv.13,223,84,430,2018-12-26 12:00:00,2019-03-20 15:36:57,feed,#寂静花霜#圣诞节到了伴随着新年临近的脚步声，寒冷的冬天不止需要温暖的大外套和冒着热气的保温杯，还需要@芙丽芳丝freeplus×@田馥甄Hebe推出的跨界礼盒带来的温暖哦~这次的礼盒依旧是诚意满满哦，保湿修护三件套洗面霜、化妆水、乳液给干燥冬日里兢兢业业保护着你的肌肤轻柔舒心的呵护；徽章和HE​展开全文c,4321447574789281,0,0,0
